,uid,first_seen,last_seen,stream_count,comment_count
454483507,454483507,2021-12-01,2022-05-08,21,30
6728680,6728680,2021-12-01,2022-05-11,18,27
178309530,178309530,2021-12-01,2022-05-11,86,404
609824577,609824577,2021-12-01,2022-05-08,50,230
26372175,26372175,2021-12-01,2022-05-08,69,625
17405451,17405451,2021-12-01,2022-05-11,16,35
626245617,626245617,2021-12-01,2022-05-11,41,120
85663208,85663208,2021-12-02,2022-05-08,12,15
6434062,6434062,2021-12-02,2022-05-11,55,1317
4341526,4341526,2021-12-02,2022-05-11,26,219
8062633,8062633,2021-12-02,2022-05-08,93,163
18978576,18978576,2021-12-02,2022-05-11,48,162
502154,502154,2021-12-02,2022-05-11,40,697
34424966,34424966,2021-12-03,2022-05-11,10,16
107682309,107682309,2021-12-03,2022-05-11,19,118
12645591,12645591,2021-12-03,2022-05-08,93,542
46360054,46360054,2021-12-03,2022-05-08,40,213
877963,877963,2021-12-03,2022-05-11,24,37
2789054,2789054,2021-12-03,2022-05-11,16,23
34682389,34682389,2021-12-03,2022-05-08,13,19
581476608,581476608,2021-12-03,2022-05-08,19,28
262200481,262200481,2021-12-03,2022-05-11,55,102
21482568,21482568,2021-12-03,2022-05-11,11,20
6167900,6167900,2021-12-03,2022-05-08,59,231
16986472,16986472,2021-12-03,2022-05-11,34,96
12275124,12275124,2021-12-04,2022-05-11,18,49
88670431,88670431,2021-12-04,2022-05-11,26,43
51290037,51290037,2021-12-04,2022-05-08,95,1588
392859652,392859652,2021-12-04,2022-05-08,15,69
26222585,26222585,2021-12-04,2022-05-08,28,98
2405186,2405186,2021-12-04,2022-05-11,10,16
760055,760055,2021-12-04,2022-05-08,90,819
10453743,10453743,2021-12-04,2022-05-11,58,275
435482491,435482491,2021-12-04,2022-05-11,10,16
196815789,196815789,2021-12-04,2022-05-08,59,73
24538028,24538028,2021-12-04,2022-05-08,93,829
402678809,402678809,2021-12-08,2022-05-08,56,2540
372755668,372755668,2021-12-08,2022-05-11,23,34
287414355,287414355,2021-12-08,2022-05-11,21,25
1030456089,1030456089,2021-12-08,2022-05-08,15,69
193735534,193735534,2021-12-08,2022-05-11,34,107
440761724,440761724,2021-12-08,2022-05-08,10,36
4123119,4123119,2021-12-08,2022-05-11,51,290
19561532,19561532,2021-12-08,2022-05-11,42,730
290387779,290387779,2021-12-08,2022-05-08,29,29
13510935,13510935,2021-12-08,2022-05-11,27,60
566344885,566344885,2021-12-08,2022-05-11,14,63
207407771,207407771,2021-12-08,2022-05-11,10,22
71298237,71298237,2021-12-08,2022-05-11,25,51
424228330,424228330,2021-12-08,2022-05-11,55,436
378507921,378507921,2021-12-08,2022-05-08,49,349
85895837,85895837,2021-12-08,2022-05-08,24,57
19103640,19103640,2021-12-08,2022-05-11,89,160
180237058,180237058,2021-12-08,2022-05-11,60,463
387985642,387985642,2021-12-08,2022-05-08,63,448
7828074,7828074,2021-12-08,2022-05-08,53,65
11066620,11066620,2021-12-08,2022-05-08,20,54
95850471,95850471,2021-12-08,2022-05-11,19,32
2360635,2360635,2021-12-08,2022-05-08,30,34
1793593,1793593,2021-12-08,2022-05-11,107,898
10843833,10843833,2021-12-08,2022-05-11,43,90
8088823,8088823,2021-12-11,2022-05-11,34,86
249516565,249516565,2021-12-11,2022-05-11,21,153
227642878,227642878,2021-12-11,2022-05-08,37,50
59528299,59528299,2021-12-11,2022-05-11,50,253
23146232,23146232,2021-12-11,2022-05-08,70,1028
86702064,86702064,2021-12-11,2022-05-11,20,123
21335259,21335259,2021-12-11,2022-05-11,52,107
28020311,28020311,2021-12-11,2022-05-08,66,542
10495522,10495522,2021-12-11,2022-05-11,12,19
66722358,66722358,2021-12-11,2022-05-11,10,19
394683664,394683664,2021-12-11,2022-05-11,12,23
13300495,13300495,2021-12-11,2022-05-11,12,35
28618750,28618750,2021-12-11,2022-05-08,52,81
12757250,12757250,2021-12-11,2022-05-08,11,12
8654151,8654151,2021-12-11,2022-05-08,17,30
9198859,9198859,2021-12-11,2022-05-11,74,716
432288001,432288001,2021-12-11,2022-05-08,32,120
67209780,67209780,2021-12-11,2022-05-11,35,111
33420702,33420702,2021-12-11,2022-05-08,23,68
20751233,20751233,2021-12-11,2022-05-11,33,37
443431854,443431854,2021-12-11,2022-05-08,20,43
169631736,169631736,2021-12-11,2022-05-11,41,155
11995836,11995836,2021-12-11,2022-05-08,105,1060
13514963,13514963,2021-12-11,2022-05-11,18,25
41935224,41935224,2021-12-11,2022-05-11,12,26
286614215,286614215,2021-12-11,2022-05-08,19,26
506018177,506018177,2021-12-11,2022-05-11,19,26
317026398,317026398,2021-12-11,2022-05-11,47,78
19259845,19259845,2021-12-11,2022-05-11,16,52
545129725,545129725,2021-12-11,2022-05-11,14,63
86718834,86718834,2021-12-11,2022-05-08,21,25
35626721,35626721,2021-12-11,2022-05-11,62,76
35999997,35999997,2021-12-11,2022-05-11,43,198
434085410,434085410,2021-12-11,2022-05-08,41,57
128779103,128779103,2021-12-11,2022-05-11,35,107
32996272,32996272,2021-12-11,2022-05-11,10,24
26345423,26345423,2021-12-11,2022-05-11,13,15
4669085,4669085,2021-12-11,2022-05-08,11,33
298669847,298669847,2021-12-11,2022-05-08,24,26
239807939,239807939,2021-12-11,2022-05-08,12,12
436760270,436760270,2021-12-11,2022-05-08,79,277
105437125,105437125,2021-12-11,2022-05-11,64,800
1796755993,1796755993,2021-12-11,2022-05-08,18,27
13946642,13946642,2021-12-11,2022-05-08,73,129
7904550,7904550,2021-12-11,2022-05-11,10,24
41864069,41864069,2021-12-11,2022-05-08,83,97
99054756,99054756,2021-12-11,2022-05-11,10,21
67233157,67233157,2021-12-11,2022-05-08,85,443
1811441,1811441,2021-12-15,2022-05-11,82,961
13440580,13440580,2021-12-15,2022-05-11,32,110
244909500,244909500,2021-12-15,2022-05-08,83,212
14189715,14189715,2021-12-15,2022-05-11,39,195
4792037,4792037,2021-12-15,2022-05-11,46,156
351462878,351462878,2021-12-15,2022-05-08,63,137
51282196,51282196,2021-12-15,2022-05-11,43,123
10358600,10358600,2021-12-15,2022-05-11,115,4031
492029930,492029930,2021-12-15,2022-05-11,22,25
30204092,30204092,2021-12-15,2022-05-08,33,64
11561338,11561338,2021-12-15,2022-05-11,30,85
85660906,85660906,2021-12-15,2022-05-11,49,93
336455856,336455856,2021-12-15,2022-05-08,12,12
115525588,115525588,2021-12-15,2022-05-11,23,91
15634485,15634485,2021-12-15,2022-05-08,29,42
40273885,40273885,2021-12-15,2022-05-11,43,210
400572022,400572022,2021-12-15,2022-05-11,44,65
77639678,77639678,2021-12-15,2022-05-11,18,61
6757654,6757654,2021-12-15,2022-05-08,26,67
341115421,341115421,2021-12-15,2022-05-08,82,192
10809550,10809550,2021-12-15,2022-05-08,20,39
35234563,35234563,2021-12-15,2022-05-11,34,154
2025488425,2025488425,2021-12-16,2022-05-08,16,81
320537495,320537495,2021-12-16,2022-05-11,14,15
3426028,3426028,2021-12-16,2022-05-08,27,27
37076856,37076856,2021-12-16,2022-05-11,30,114
85730697,85730697,2021-12-16,2022-05-11,51,301
35022155,35022155,2021-12-16,2022-05-08,10,27
7076537,7076537,2021-12-16,2022-05-08,33,156
239531602,239531602,2021-12-16,2022-05-11,12,38
627098603,627098603,2021-12-16,2022-05-11,53,827
16302067,16302067,2021-12-16,2022-05-11,12,27
28568190,28568190,2021-12-16,2022-05-08,34,40
12871224,12871224,2021-12-16,2022-05-08,39,42
400187707,400187707,2021-12-16,2022-05-08,17,39
30788405,30788405,2021-12-16,2022-05-08,36,73
11967367,11967367,2021-12-16,2022-05-08,12,27
161337763,161337763,2021-12-16,2022-05-11,15,56
7676578,7676578,2021-12-16,2022-05-08,22,137
81829836,81829836,2021-12-16,2022-05-08,14,51
96948159,96948159,2021-12-16,2022-05-08,21,47
17517692,17517692,2021-12-16,2022-05-11,37,328
3763236,3763236,2021-12-16,2022-05-08,96,2314
14443786,14443786,2021-12-16,2022-05-11,13,14
38123649,38123649,2021-12-16,2022-05-08,15,39
15520147,15520147,2021-12-16,2022-05-08,28,30
35355456,35355456,2021-12-16,2022-05-08,91,136
411385678,411385678,2021-12-16,2022-05-11,76,347
38063938,38063938,2021-12-17,2022-05-11,81,337
7466785,7466785,2021-12-17,2022-05-08,46,178
22004124,22004124,2021-12-17,2022-05-08,16,48
132576578,132576578,2021-12-17,2022-05-11,21,182
90156422,90156422,2021-12-17,2022-05-11,72,251
15269652,15269652,2021-12-17,2022-05-11,62,172
33651432,33651432,2021-12-18,2022-05-11,45,479
6494198,6494198,2021-12-18,2022-05-11,86,708
94615158,94615158,2021-12-18,2022-05-08,37,300
186350139,186350139,2021-12-18,2022-05-08,65,348
197290029,197290029,2021-12-18,2022-05-08,48,205
1589658,1589658,2021-12-18,2022-05-08,68,1065
36318270,36318270,2021-12-18,2022-05-08,30,119
172369899,172369899,2021-12-18,2022-05-11,10,37
281193139,281193139,2021-12-19,2022-05-11,103,431
196430440,196430440,2021-12-19,2022-05-08,29,146
2595159,2595159,2021-12-19,2022-05-11,79,502
553397218,553397218,2021-12-19,2022-05-11,13,29
138672049,138672049,2021-12-19,2022-05-08,20,21
479143539,479143539,2021-12-19,2022-05-08,48,161
4445531,4445531,2021-12-19,2022-05-08,15,17
19092893,19092893,2021-12-19,2022-05-08,12,12
64074152,64074152,2021-12-19,2022-05-11,10,46
426363430,426363430,2021-12-19,2022-05-08,10,12
551900584,551900584,2021-12-19,2022-05-08,11,11
35582216,35582216,2021-12-19,2022-05-08,102,1092
19574985,19574985,2021-12-19,2022-05-11,49,233
286207812,286207812,2021-12-19,2022-05-08,36,39
37632888,37632888,2021-12-19,2022-05-08,64,188
388865272,388865272,2021-12-22,2022-05-08,31,33
179630679,179630679,2021-12-22,2022-05-11,11,28
19478353,19478353,2021-12-22,2022-05-11,50,65
688627522,688627522,2021-12-22,2022-05-08,62,71
13946989,13946989,2021-12-22,2022-05-08,83,853
13918883,13918883,2021-12-22,2022-05-11,10,30
4846320,4846320,2021-12-22,2022-05-11,25,52
272871296,272871296,2021-12-22,2022-05-08,64,242
15424479,15424479,2021-12-22,2022-05-11,11,36
5946232,5946232,2021-12-22,2022-05-11,30,72
1506775,1506775,2021-12-22,2022-05-11,13,14
15015087,15015087,2021-12-22,2022-05-08,16,55
34218945,34218945,2021-12-22,2022-05-08,52,109
21211572,21211572,2021-12-22,2022-05-11,69,677
11917038,11917038,2021-12-22,2022-05-08,23,90
6499710,6499710,2021-12-22,2022-05-11,39,71
171487930,171487930,2021-12-23,2022-05-08,23,74
243855745,243855745,2021-12-23,2022-05-11,49,156
9854490,9854490,2021-12-23,2022-05-08,47,125
4738604,4738604,2021-12-23,2022-05-11,50,108
414731040,414731040,2021-12-23,2022-05-11,15,27
36606109,36606109,2021-12-23,2022-05-11,35,122
164090646,164090646,2021-12-23,2022-05-08,51,203
82951363,82951363,2021-12-23,2022-05-08,47,83
3153309,3153309,2021-12-23,2022-05-11,12,23
168213199,168213199,2021-12-23,2022-05-08,25,39
73740028,73740028,2021-12-23,2022-05-08,14,88
18682771,18682771,2021-12-23,2022-05-11,18,62
2846938,2846938,2021-12-23,2022-05-08,64,66
389383107,389383107,2021-12-23,2022-05-11,13,18
285341351,285341351,2021-12-24,2022-05-08,45,64
30334442,30334442,2021-12-24,2022-05-08,59,189
389234506,389234506,2021-12-24,2022-05-11,38,167
88377661,88377661,2021-12-24,2022-05-11,12,22
1453048,1453048,2021-12-24,2022-05-08,27,49
34323847,34323847,2021-12-24,2022-05-11,62,1482
9379812,9379812,2021-12-24,2022-05-11,68,223
1833914489,1833914489,2021-12-24,2022-05-08,44,278
11670109,11670109,2021-12-24,2022-05-08,15,29
21138669,21138669,2021-12-24,2022-05-08,18,29
13622649,13622649,2021-12-25,2022-05-11,15,16
68048511,68048511,2021-12-25,2022-05-11,13,45
38349780,38349780,2021-12-25,2022-05-08,78,88
220114573,220114573,2021-12-25,2022-05-08,11,39
6688400,6688400,2021-12-25,2022-05-08,20,116
23324759,23324759,2021-12-25,2022-05-11,48,366
560974017,560974017,2021-12-25,2022-05-11,18,35
296560217,296560217,2021-12-25,2022-05-11,25,43
275698232,275698232,2021-12-25,2022-05-08,21,34
26218196,26218196,2021-12-25,2022-05-11,65,1497
2477798,2477798,2021-12-25,2022-05-11,16,51
1863075,1863075,2021-12-25,2022-05-08,38,154
259189294,259189294,2021-12-25,2022-05-11,30,64
1553505,1553505,2021-12-25,2022-05-11,66,287
587230120,587230120,2021-12-25,2022-05-11,10,31
222201863,222201863,2021-12-26,2022-05-08,33,42
435198124,435198124,2021-12-26,2022-05-11,13,128
39871700,39871700,2021-12-26,2022-05-08,85,225
358553649,358553649,2021-12-26,2022-05-08,90,302
90116922,90116922,2021-12-26,2022-05-08,74,457
1936337777,1936337777,2021-12-26,2022-05-11,10,111
37727450,37727450,2021-12-26,2022-05-08,27,36
35976741,35976741,2021-12-29,2022-05-11,15,28
38189131,38189131,2021-12-29,2022-05-08,46,58
9865395,9865395,2021-12-29,2022-05-11,67,433
27241563,27241563,2021-12-29,2022-05-08,16,33
43377704,43377704,2021-12-29,2022-05-11,17,70
16867017,16867017,2021-12-29,2022-05-08,92,991
12110939,12110939,2021-12-29,2022-05-11,36,132
21621170,21621170,2021-12-29,2022-05-08,11,14
292637184,292637184,2021-12-30,2022-05-08,65,262
106283590,106283590,2021-12-30,2022-05-08,12,14
37396300,37396300,2021-12-30,2022-05-08,23,330
39573903,39573903,2021-12-30,2022-05-08,49,62
22840568,22840568,2021-12-30,2022-05-11,29,62
10231440,10231440,2021-12-30,2022-05-11,16,33
99987983,99987983,2021-12-30,2022-05-08,86,796
4934936,4934936,2021-12-30,2022-05-11,71,670
232148485,232148485,2021-12-30,2022-05-08,47,65
15499112,15499112,2021-12-30,2022-05-08,46,315
21494546,21494546,2021-12-30,2022-05-08,71,398
14009013,14009013,2021-12-30,2022-05-11,61,269
203560107,203560107,2021-12-31,2022-05-11,63,297
192552439,192552439,2021-12-31,2022-05-11,67,143
15112864,15112864,2021-12-31,2022-05-11,84,1810
7746418,7746418,2021-12-31,2022-05-11,57,427
21733080,21733080,2021-12-31,2022-05-11,11,17
153269632,153269632,2021-12-31,2022-05-08,19,28
36395631,36395631,2021-12-31,2022-05-11,11,369
352370719,352370719,2021-12-31,2022-05-08,93,1906
22922309,22922309,2021-12-31,2022-05-08,44,72
591110202,591110202,2021-12-31,2022-05-08,12,22
16031310,16031310,2021-12-31,2022-05-08,33,460
21043175,21043175,2021-12-31,2022-05-08,22,37
95525247,95525247,2021-12-31,2022-05-08,40,276
22150431,22150431,2021-12-31,2022-05-11,10,16
381573557,381573557,2021-12-31,2022-05-08,23,374
32364556,32364556,2021-12-31,2022-05-08,19,34
85922351,85922351,2021-12-31,2022-05-08,40,117
6691845,6691845,2021-12-31,2022-05-11,14,19
15170021,15170021,2021-12-31,2022-05-11,14,26
596828,596828,2021-12-31,2022-05-08,91,94
52694071,52694071,2021-12-31,2022-05-08,74,541
49584860,49584860,2021-12-31,2022-05-11,28,37
203461848,203461848,2022-01-02,2022-05-08,12,23
3447793,3447793,2022-01-02,2022-05-08,12,23
195039613,195039613,2022-01-02,2022-05-11,21,37
7644696,7644696,2022-01-02,2022-05-08,30,106
429630714,429630714,2022-01-02,2022-05-08,27,39
35604303,35604303,2022-01-02,2022-05-11,10,17
9566209,9566209,2022-01-02,2022-05-08,77,441
29651738,29651738,2022-01-02,2022-05-08,16,26
11408782,11408782,2022-01-02,2022-05-11,12,14
3978890,3978890,2022-01-02,2022-05-11,29,59
7009508,7009508,2022-01-02,2022-05-08,47,105
12319779,12319779,2022-01-05,2022-05-11,20,112
221641502,221641502,2022-01-05,2022-05-08,23,447
94269201,94269201,2022-01-05,2022-05-11,98,1859
3922719,3922719,2022-01-05,2022-05-08,54,89
1582353611,1582353611,2022-01-05,2022-05-11,29,104
603848344,603848344,2022-01-05,2022-05-08,71,396
381475060,381475060,2022-01-05,2022-05-08,91,785
204909951,204909951,2022-01-05,2022-05-08,32,57
187786203,187786203,2022-01-05,2022-05-08,13,21
40985137,40985137,2022-01-05,2022-05-11,26,239
13555158,13555158,2022-01-05,2022-05-08,14,44
16963770,16963770,2022-01-05,2022-05-08,35,284
378120160,378120160,2022-01-05,2022-05-11,16,56
32659209,32659209,2022-01-05,2022-05-11,45,1025
50323531,50323531,2022-01-05,2022-05-08,27,72
298028966,298028966,2022-01-05,2022-05-08,44,75
4325785,4325785,2022-01-05,2022-05-11,16,51
8103279,8103279,2022-01-06,2022-05-08,19,24
13341522,13341522,2022-01-06,2022-05-11,17,96
11778636,11778636,2022-01-06,2022-05-11,41,90
8097950,8097950,2022-01-06,2022-05-11,32,94
65491521,65491521,2022-01-06,2022-05-11,16,47
3912545,3912545,2022-01-06,2022-05-11,15,48
10617974,10617974,2022-01-06,2022-05-11,39,99
28210885,28210885,2022-01-06,2022-05-11,72,641
96858140,96858140,2022-01-06,2022-05-11,24,77
442004118,442004118,2022-01-07,2022-05-08,12,16
393130049,393130049,2022-01-07,2022-05-08,41,179
19582022,19582022,2022-01-07,2022-05-11,14,16
8552641,8552641,2022-01-07,2022-05-11,43,480
401608968,401608968,2022-01-07,2022-05-11,67,367
298661374,298661374,2022-01-07,2022-05-08,16,22
33146288,33146288,2022-01-07,2022-05-08,56,156
57493677,57493677,2022-01-09,2022-05-08,41,59
6083055,6083055,2022-01-09,2022-05-08,81,107
325404830,325404830,2022-01-09,2022-05-08,11,12
26685041,26685041,2022-01-09,2022-05-11,29,118
20614226,20614226,2022-01-09,2022-05-08,24,65
8271129,8271129,2022-01-09,2022-05-08,21,56
290423643,290423643,2022-01-09,2022-05-08,48,269
272501496,272501496,2022-01-09,2022-05-11,13,18
100621153,100621153,2022-01-09,2022-05-11,13,41
359848537,359848537,2022-01-09,2022-05-11,12,22
361390465,361390465,2022-01-09,2022-05-08,22,48
229551971,229551971,2022-01-09,2022-05-11,20,131
449389748,449389748,2022-01-12,2022-05-08,92,1375
289350435,289350435,2022-01-12,2022-05-08,60,119
189727427,189727427,2022-01-12,2022-05-11,34,199
5183139,5183139,2022-01-12,2022-05-08,17,29
88518041,88518041,2022-01-12,2022-05-08,16,53
519508573,519508573,2022-01-12,2022-05-08,37,61
156583537,156583537,2022-01-12,2022-05-11,37,51
461195,461195,2022-01-12,2022-05-11,24,224
363837174,363837174,2022-01-12,2022-05-11,38,238
506673615,506673615,2022-01-12,2022-05-08,48,81
8229714,8229714,2022-01-12,2022-05-08,39,258
12880305,12880305,2022-01-12,2022-05-08,22,29
20779083,20779083,2022-01-12,2022-05-11,11,177
6188775,6188775,2022-01-12,2022-05-08,40,101
3438652,3438652,2022-01-12,2022-05-11,28,88
293907924,293907924,2022-01-12,2022-05-11,15,41
347727187,347727187,2022-01-12,2022-05-08,21,30
14387926,14387926,2022-01-15,2022-05-08,13,25
11507798,11507798,2022-01-15,2022-05-08,26,153
11237755,11237755,2022-01-15,2022-05-08,24,66
159044019,159044019,2022-01-15,2022-05-08,36,114
630482848,630482848,2022-01-15,2022-05-11,27,241
379738940,379738940,2022-01-15,2022-05-11,13,54
59120849,59120849,2022-01-15,2022-05-11,25,93
349433633,349433633,2022-01-15,2022-05-11,13,53
22599590,22599590,2022-01-15,2022-05-08,15,46
4064725,4064725,2022-01-15,2022-05-11,10,28
513317735,513317735,2022-01-15,2022-05-11,41,181
23480655,23480655,2022-01-15,2022-05-11,15,26
8954272,8954272,2022-01-15,2022-05-11,10,17
77711340,77711340,2022-01-15,2022-05-08,20,23
12858960,12858960,2022-01-15,2022-05-11,17,97
4576756,4576756,2022-01-15,2022-05-11,11,19
21135206,21135206,2022-01-15,2022-05-08,28,54
1489015,1489015,2022-01-15,2022-05-08,14,23
244257,244257,2022-01-15,2022-05-08,28,51
57241943,57241943,2022-01-15,2022-05-11,40,292
7065026,7065026,2022-01-15,2022-05-08,41,180
2412227,2412227,2022-01-15,2022-05-11,33,183
187656,187656,2022-01-15,2022-05-08,10,18
1916285,1916285,2022-01-19,2022-05-11,65,422
18545168,18545168,2022-01-19,2022-05-08,27,52
181366905,181366905,2022-01-19,2022-05-11,10,146
14177151,14177151,2022-01-19,2022-05-08,40,203
59641256,59641256,2022-01-19,2022-05-11,18,32
383429372,383429372,2022-01-19,2022-05-11,31,107
23728721,23728721,2022-01-19,2022-05-08,62,1050
250346985,250346985,2022-01-19,2022-05-08,32,119
388397068,388397068,2022-01-19,2022-05-11,48,106
294386669,294386669,2022-01-19,2022-05-11,18,118
21585378,21585378,2022-01-19,2022-05-08,23,105
178735350,178735350,2022-01-19,2022-05-08,59,750
172439713,172439713,2022-01-19,2022-05-11,27,142
33532685,33532685,2022-01-19,2022-05-08,42,86
2645371,2645371,2022-01-19,2022-05-08,15,27
32585982,32585982,2022-01-19,2022-05-08,56,58
3207478,3207478,2022-01-19,2022-05-08,22,37
62344402,62344402,2022-01-20,2022-05-08,12,16
364408177,364408177,2022-01-20,2022-05-08,21,32
33107601,33107601,2022-01-20,2022-05-08,59,264
241739409,241739409,2022-01-20,2022-05-08,14,44
343055507,343055507,2022-01-20,2022-05-11,39,594
87687890,87687890,2022-01-20,2022-05-11,12,134
13903149,13903149,2022-01-20,2022-05-11,21,59
249640330,249640330,2022-01-20,2022-05-08,20,25
180324608,180324608,2022-01-21,2022-05-11,22,44
10835946,10835946,2022-01-21,2022-05-11,10,233
179230956,179230956,2022-01-21,2022-05-11,24,77
250210611,250210611,2022-01-21,2022-05-11,10,55
11234822,11234822,2022-01-21,2022-05-11,24,55
13055356,13055356,2022-01-22,2022-05-08,19,20
4430296,4430296,2022-01-22,2022-05-08,13,18
13150383,13150383,2022-01-22,2022-05-11,41,315
23337877,23337877,2022-01-22,2022-05-11,19,36
294683038,294683038,2022-01-22,2022-05-11,18,178
286883164,286883164,2022-01-22,2022-05-11,35,199
225599957,225599957,2022-01-22,2022-05-11,29,120
